iter	RMSE
1664	1.15312357
1665	1.153036496
1666	1.152749649
1667	1.152542541
1668	1.152327562
1669	1.151942435
1670	1.151755333
1671	1.151622692
1672	1.151437089
1673	1.151229065
1674	1.151128789
1675	1.1508697
1676	1.150658199
1677	1.150390289
1678	1.150274044
1679	1.150087259
1680	1.149829547
1681	1.1495318
1682	1.149315536
1683	1.14910732
1684	1.148890546
1685	1.148792275
1686	1.148608567
1687	1.148372074
1688	1.148070287
1689	1.147829292
1690	1.147656838
1691	1.147544326
1692	1.147275239
1693	1.146930383
1694	1.146804029
1695	1.146677542
1696	1.146459964
1697	1.146195677
1698	1.146114593
1699	1.145896807
1700	1.145749523
1701	1.145674221
1702	1.145444895
1703	1.14515003
1704	1.14482972
1705	1.144675139
1706	1.144485183
1707	1.144370023
1708	1.144240768
1709	1.14405338
1710	1.143733515
1711	1.143467771
1712	1.143265472
1713	1.143061622
1714	1.142948359
1715	1.142696311
1716	1.142455241
1717	1.142191041
1718	1.141982619
1719	1.141856129
1720	1.141674403
1721	1.141473276
1722	1.141352358
1723	1.141124076
1724	1.141027736
1725	1.140789271
1726	1.140618384
1727	1.140248376
1728	1.140095523
1729	1.13991523
1730	1.139729987
1731	1.139618472
1732	1.139452927
1733	1.138808356
1734	1.138639205
1735	1.138321391
1736	1.137957279
1737	1.137763735
1738	1.137529464
1739	1.137386886
1740	1.137055132
1741	1.136856487
1742	1.136542544
1743	1.136403302
1744	1.136057747
1745	1.135933762
1746	1.135776824
1747	1.135572897
1748	1.135406412
1749	1.135187375
1750	1.134867451
1751	1.134686251
1752	1.134323408
1753	1.134052731
1754	1.133918571
1755	1.133747113
1756	1.133450311
1757	1.133298708
1758	1.133135324
1759	1.132961024
1760	1.13279549
1761	1.13262405
1762	1.132490043
1763	1.132401399
1764	1.13199405
1765	1.131763832
1766	1.130774368
1767	1.13047649
1768	1.128949166
1769	1.128714709
1770	1.128603683
1771	1.128369501
1772	1.128220899
1773	1.128009933
1774	1.127759578
1775	1.127550793
1776	1.127267602
1777	1.127040624
1778	1.126880014
1779	1.126674485
1780	1.126469876
1781	1.126298504
1782	1.126128505
1783	1.125977611
1784	1.125657363
1785	1.125520577
1786	1.125261231
1787	1.12515737
1788	1.12488321
1789	1.124527917
1790	1.124152591
1791	1.123947578
1792	1.123791177
1793	1.123620308
1794	1.123256586
1795	1.123020478
1796	1.122851797
1797	1.122659116
1798	1.122426267
1799	1.122205953
1800	1.121968808
1801	1.121778418
1802	1.121651329
1803	1.121449701
1804	1.121180969
1805	1.120878321
1806	1.120644129
1807	1.120432351
1808	1.12030694
1809	1.120161201
1810	1.119863731
1811	1.119696925
1812	1.119557095
1813	1.119359032
1814	1.11916956
1815	1.118877403
1816	1.118607782
1817	1.118295943
1818	1.118123374
1819	1.117889065
1820	1.11759057
1821	1.117453153
1822	1.117239948
1823	1.117116681
1824	1.117006907
1825	1.116907733
1826	1.116726102
1827	1.116554161
1828	1.116381614
1829	1.116177083
1830	1.115965992
1831	1.115826652
1832	1.115624974
1833	1.115390231
1834	1.115228579
1835	1.115023432
1836	1.114856246
1837	1.11470109
1838	1.114591264
1839	1.114377974
1840	1.114276079
1841	1.114152606
1842	1.114045483
1843	1.113920648
1844	1.113733283
1845	1.113631036
1846	1.113561367
1847	1.113424494
1848	1.113242448
1849	1.113127278
1850	1.112920113
1851	1.112679382
1852	1.112402305
1853	1.1122632
1854	1.112134669
1855	1.11193304
1856	1.111701123
1857	1.11148987
1858	1.111325622
1859	1.111086354
1860	1.11087454
1861	1.11063675
1862	1.110556857
1863	1.110455629
1864	1.110344915
1865	1.110274628
1866	1.10997981
1867	1.109782462
1868	1.109437093
1869	1.109212447
1870	1.108875987
1871	1.108626799
1872	1.108379494
1873	1.108075416
1874	1.107898998
1875	1.107700422
1876	1.107545106
1877	1.107415723
1878	1.107314565
1879	1.107066824
1880	1.1068238
1881	1.106647927
1882	1.106478061
1883	1.106313906
1884	1.106099228
1885	1.105817196
1886	1.10555319
1887	1.105410798
1888	1.105303081
1889	1.10507724
1890	1.105007784
1891	1.10481251
1892	1.104646267
1893	1.104380818
1894	1.104061031
1895	1.103897247
1896	1.103711236
1897	1.103530532
1898	1.103342311
1899	1.103137979
1900	1.103061862
1901	1.102898371
1902	1.102668865
1903	1.102505073
1904	1.102330289
1905	1.102142628
1906	1.101901731
1907	1.101766583
1908	1.101618713
1909	1.101500718
1910	1.101409407
1911	1.101268461
1912	1.101129715
1913	1.100973825
1914	1.100771946
1915	1.100655441
1916	1.100529212
1917	1.100361647
1918	1.100300504
1919	1.100129044
1920	1.100006043
1921	1.099919008
1922	1.099841285
1923	1.099639523
1924	1.099524245
1925	1.099427748
1926	1.099176655
1927	1.09894465
1928	1.098715771
1929	1.098533364
1930	1.098486279
1931	1.098277914
1932	1.09816816
1933	1.098079243
1934	1.097931153
1935	1.097661381
1936	1.097118514
1937	1.096810201
1938	1.09663836
1939	1.09636523
1940	1.0962469
1941	1.096190193
1942	1.096083594
1943	1.095901359
1944	1.095770208
1945	1.095555346
1946	1.095401176
1947	1.095112349
1948	1.094835011
1949	1.094605307
1950	1.094435796
1951	1.094317582
1952	1.094068613
1953	1.093878662
1954	1.093663739
1955	1.093488624
1956	1.093331204
1957	1.093263656
1958	1.093031937
1959	1.092933659
1960	1.092836665
1961	1.092755662
1962	1.092642935
1963	1.092369427
1964	1.092153829
1965	1.091949359
1966	1.091722856
1967	1.091254749
1968	1.091137295
1969	1.091011657
1970	1.090838313
1971	1.090670861
1972	1.090469622
1973	1.090339205
1974	1.090182375
1975	1.089986856
1976	1.089812843
1977	1.089732023
1978	1.08962236
1979	1.089490757
1980	1.089247614
1981	1.089131594
1982	1.089067981
1983	1.088902994
1984	1.08875261
1985	1.088584148
1986	1.088417674
1987	1.088273636
1988	1.088209195
1989	1.088072473
1990	1.087892159
1991	1.087823213
1992	1.087499461
1993	1.087195028
1994	1.086980795
1995	1.086655057
1996	1.086556434
1997	1.086303021
1998	1.086093627
1999	1.084810803
2000	1.084693222
2001	1.084604509
2002	1.084416276
2003	1.084249726
2004	1.084084952
2005	1.083822503
2006	1.083636359
2007	1.082572997
2008	1.082499804
2009	1.08238722
2010	1.08190129
2011	1.081419653
2012	1.081171331
2013	1.081026499
2014	1.080921279
2015	1.080800083
2016	1.080640425
2017	1.080508421
2018	1.080300205
2019	1.080028969
2020	1.079872521
2021	1.079769018
2022	1.079529233
2023	1.079310712
2024	1.079199148
2025	1.079102958
2026	1.079045213
2027	1.07892323
2028	1.078847276
2029	1.078684857
2030	1.078473669
2031	1.078280608
2032	1.078180354
2033	1.077917583
2034	1.077751631
2035	1.07769343
2036	1.077523059
2037	1.077245214
2038	1.077055387
2039	1.076873878
2040	1.076783275
2041	1.076666689
2042	1.076418126
2043	1.076312231
2044	1.076217372
2045	1.076111811
2046	1.075974977
2047	1.075740181
2048	1.075536963
2049	1.075137224
2050	1.074742506
2051	1.074674232
2052	1.074538608
2053	1.074337872
2054	1.07417131
2055	1.07400473
2056	1.073867188
2057	1.073639203
2058	1.073437244
2059	1.073264118
2060	1.073173582
2061	1.07304092
2062	1.072953306
2063	1.072800623
2064	1.072709332
2065	1.072365945
2066	1.072239327
2067	1.072200919
2068	1.072109466
2069	1.071953371
2070	1.071826884
2071	1.071617934
2072	1.071442561
2073	1.071263375
2074	1.071028782
2075	1.070862856
2076	1.070710948
2077	1.070582296
2078	1.070377403
2079	1.070248865
2080	1.069999661
2081	1.069829587
2082	1.069712506
2083	1.0694841
2084	1.069267623
2085	1.069098831
2086	1.068896283
2087	1.068791955
2088	1.068652963
2089	1.068524608
2090	1.068384171
2091	1.06822043
2092	1.068090134
2093	1.067973019
2094	1.067811489
2095	1.06763004
2096	1.067459138
2097	1.067255981
2098	1.066983323
2099	1.066878675
2100	1.066761359
2101	1.066572652
2102	1.066454162
2103	1.066255973
2104	1.066058242
2105	1.065906106
2106	1.06573451
2107	1.065425546
2108	1.065306419
2109	1.065154762
2110	1.065051361
2111	1.0649241
2112	1.06458766
2113	1.064449141
2114	1.064161739
2115	1.064041143
2116	1.063827857
2117	1.063542697
2118	1.063240754
2119	1.06314634
2120	1.063050185
2121	1.062940494
2122	1.062838849
2123	1.062689153
2124	1.062562249
2125	1.062311564
2126	1.062104146
2127	1.061979296
2128	1.061845977
2129	1.06174758
2130	1.061597148
2131	1.061497211
2132	1.061395479
2133	1.06124575
2134	1.061102487
2135	1.060961638
2136	1.060809303
2137	1.060710261
2138	1.060577952
2139	1.06045742
2140	1.060348651
2141	1.060224898
2142	1.060157592
2143	1.060022873
2144	1.059908966
2145	1.059610664
2146	1.059352363
2147	1.059261192
2148	1.059129543
2149	1.058970084
2150	1.05876616
2151	1.058685658
2152	1.058432208
2153	1.058283094
2154	1.058080815
2155	1.057908137
2156	1.057693635
2157	1.057344704
2158	1.057071068
2159	1.05699744
2160	1.056761102
2161	1.056577612
2162	1.056336753
2163	1.056149332
2164	1.056007269
2165	1.055862814
2166	1.055687068
2167	1.055532217
2168	1.055339426
2169	1.055277732
2170	1.055190095
2171	1.055042237
2172	1.054941476
2173	1.054697041
2174	1.054598201
2175	1.054451889
2176	1.054255748
2177	1.054155899
2178	1.054039289
2179	1.053928122
2180	1.053613695
2181	1.053461336
2182	1.053406618
2183	1.053294041
2184	1.053229916
2185	1.053021589
2186	1.052896589
2187	1.052770636
2188	1.052650213
2189	1.052575504
2190	1.052365328
2191	1.052258031
2192	1.052153252
2193	1.052056857
2194	1.051902807
2195	1.051732417
2196	1.051675512
2197	1.051531889
2198	1.051413891
2199	1.051271901
2200	1.051066187
2201	1.050883204
2202	1.050764371
2203	1.050615094
2204	1.050356048
2205	1.050158355
2206	1.050071452
2207	1.049887354
2208	1.048976427
2209	1.048663693
2210	1.048473958
2211	1.048311687
2212	1.048149369
2213	1.048035932
2214	1.047884755
2215	1.047817991
2216	1.047729558
2217	1.047588652
2218	1.047486732
2219	1.047361494
2220	1.047218662
2221	1.047141976
2222	1.04699025
2223	1.046830757
2224	1.046556118
2225	1.04647697
2226	1.046372581
2227	1.046291885
2228	1.046072898
2229	1.045961593
2230	1.045793296
2231	1.0456912
2232	1.045342625
2233	1.045210262
2234	1.044971513
2235	1.044907566
2236	1.044791084
2237	1.044644778
2238	1.044430773
2239	1.044226123
2240	1.044119724
2241	1.043970757
2242	1.043840524
2243	1.043654844
2244	1.043375711
2245	1.043246991
2246	1.043147498
2247	1.043026676
2248	1.042909251
2249	1.042276605
2250	1.042211099
2251	1.042085155
2252	1.041979383
2253	1.041792887
2254	1.041572824
2255	1.041386938
2256	1.041247937
2257	1.04112414
2258	1.041027221
2259	1.040845794
2260	1.040664465
2261	1.040510493
2262	1.040393654
2263	1.04012486
2264	1.039552598
2265	1.03946985
2266	1.039306066
2267	1.038970627
2268	1.038857231
2269	1.038673239
2270	1.038585277
2271	1.038495429
2272	1.038373226
2273	1.038192573
2274	1.038003649
2275	1.0378157
2276	1.037647928
2277	1.037509635
2278	1.03732648
2279	1.037227433
2280	1.037104764
2281	1.036964875
2282	1.036849301
2283	1.036646535
2284	1.036534864
2285	1.036311206
2286	1.036175605
2287	1.036026238
2288	1.035942531
2289	1.035858992
2290	1.035711545
2291	1.035580109
2292	1.035477623
2293	1.035342569
2294	1.035221941
2295	1.035099965
2296	1.035000186
2297	1.034889238
2298	1.034702403
2299	1.034613565
2300	1.034499633
2301	1.034420917
2302	1.034351426
2303	1.034179076
2304	1.034102515
2305	1.033997407
2306	1.033747352
2307	1.03356152
2308	1.033501962
2309	1.033390654
2310	1.033264985
2311	1.033157592
2312	1.033058661
2313	1.032963426
2314	1.032885987
2315	1.03252257
2316	1.032409677
2317	1.03221678
2318	1.032110832
2319	1.031982345
2320	1.031748436
2321	1.031676919
2322	1.031562842
2323	1.031443447
2324	1.031354087
2325	1.031085732
2326	1.030952286
2327	1.030908793
2328	1.03056733
2329	1.030437574
2330	1.030347808
2331	1.030274086
2332	1.030143622
2333	1.030050253
2334	1.02985961
2335	1.029716233
2336	1.029549514
2337	1.02939964
2338	1.029347823
2339	1.029110465
2340	1.028898528
2341	1.028667463
2342	1.028506151
2343	1.028435423
2344	1.028312354
2345	1.028236359
2346	1.028170121
2347	1.028017953
2348	1.027877118
2349	1.027719627
2350	1.027617071
2351	1.02747452
2352	1.027372317
2353	1.027284063
2354	1.027174143
2355	1.026970838
2356	1.026808103
2357	1.026623018
2358	1.02654723
2359	1.026455772
2360	1.026369608
2361	1.026256798
2362	1.026139993
2363	1.025963058
2364	1.025821819
2365	1.025762566
2366	1.025664308
2367	1.025262349
2368	1.025125166
2369	1.025008427
2370	1.024898542
2371	1.024787374
2372	1.024658117
2373	1.024527051
2374	1.024366314
2375	1.024234687
2376	1.023991393
2377	1.023905871
2378	1.023796806
2379	1.023665629
2380	1.0234814
2381	1.023349337
2382	1.0232216
2383	1.023079468
2384	1.022768207
2385	1.022629646
2386	1.021920374
2387	1.021771456
2388	1.021635294
2389	1.02145269
2390	1.021317964
2391	1.021198564
2392	1.021058856
2393	1.020928247
2394	1.02077041
2395	1.020643029
2396	1.020553059
2397	1.020337591
2398	1.020202678
2399	1.019940028
2400	1.019843082
2401	1.019750392
2402	1.019614623
2403	1.019405944
2404	1.019300635
2405	1.019006932
2406	1.018921801
2407	1.018832295
2408	1.018757149
2409	1.018663914
2410	1.018523364
2411	1.018160635
2412	1.018056418
2413	1.017921831
2414	1.017769207
2415	1.017705883
2416	1.017562239
2417	1.017443443
2418	1.017310674
2419	1.016978832
2420	1.016879725
2421	1.016758763
2422	1.016602866
2423	1.016487821
2424	1.016278348
2425	1.015996242
2426	1.01590305
2427	1.015779968
2428	1.015614154
2429	1.015469445
2430	1.015323204
2431	1.015204487
2432	1.014916323
2433	1.014795156
2434	1.014595885
2435	1.01450921
2436	1.014398045
2437	1.014227965
2438	1.01415876
2439	1.014106532
2440	1.014002146
2441	1.013758108
2442	1.013672652
2443	1.013543537
2444	1.013321125
2445	1.012802133
2446	1.01270667
2447	1.012637447
2448	1.012293074
2449	1.012218349
2450	1.012120344
2451	1.012045189
2452	1.01196877
2453	1.011844169
2454	1.011775298
2455	1.011589714
2456	1.011503323
2457	1.011401908
2458	1.011318662
2459	1.011223793
2460	1.011175312
2461	1.011013685
2462	1.010832336
2463	1.01073502
2464	1.010686978
2465	1.010620262
2466	1.01043304
2467	1.01032338
2468	1.01024726
2469	1.010135816
2470	1.009914402
2471	1.009855488
2472	1.009670276
2473	1.009576789
2474	1.009433554
2475	1.009372288
2476	1.009256333
2477	1.009145659
2478	1.008999708
2479	1.008913996
2480	1.008753249
2481	1.008682596
2482	1.008561219
2483	1.008458139
2484	1.008358846
2485	1.00820476
2486	1.007807067
2487	1.007661229
2488	1.007520798
2489	1.007399488
2490	1.007304658
2491	1.007224091
2492	1.007131807
2493	1.007026754
2494	1.006847671
2495	1.006744197
2496	1.006586329
2497	1.006473791
2498	1.006344857
2499	1.006228647
2500	1.006057219
2501	1.005964794
2502	1.005860626
2503	1.005778408
2504	1.005539351
2505	1.005468729
2506	1.005307511
2507	1.005157633
2508	1.005042179
2509	1.004903843
2510	1.004866626
2511	1.004789975
2512	1.004704364
2513	1.004649481
2514	1.004571199
2515	1.004480747
2516	1.004402388
2517	1.004372175
2518	1.004178245
2519	1.004123739
2520	1.00400599
2521	1.00365577
2522	1.003556508
2523	1.003482495
2524	1.003377701
2525	1.003251871
2526	1.003141153
2527	1.003004899
2528	1.002897463
2529	1.002766296
2530	1.002657296
2531	1.002532232
2532	1.002406482
2533	1.001839857
2534	1.001663615
2535	1.001574392
2536	1.001437756
2537	1.001377475
2538	1.001086019
2539	1.000846843
2540	1.000792072
2541	1.000649318
2542	1.000582277
2543	1.000499472
2544	1.000272952
2545	1.000138369
2546	1.000068914
2547	0.9998540008
2548	0.9997675016
2549	0.9997042349
2550	0.999551266
2551	0.9994784813
2552	0.9993830995
2553	0.9993225752
2554	0.9992609055
2555	0.999155394
2556	0.9989785086
2557	0.9988113192
2558	0.9987512069
2559	0.9986875912
2560	0.9984914497
2561	0.9983940672
2562	0.9983086568
2563	0.9982255986
2564	0.998107695
2565	0.9979408862
2566	0.9978104403
2567	0.9977404621
2568	0.9976743626
2569	0.9975777183
2570	0.9974043725
2571	0.9972597537
2572	0.9971289198
2573	0.9969868453
2574	0.9969114071
2575	0.9967561148
2576	0.9965019509
2577	0.9962111502
2578	0.9961253231
2579	0.9960373971
2580	0.995964242
2581	0.9958736522
2582	0.9958216745
2583	0.9957359017
2584	0.9956275644
2585	0.9955646652
2586	0.9955086215
2587	0.9953697139
2588	0.9952991089
2589	0.9951831318
2590	0.9951132555
2591	0.9949936262
2592	0.9949203871
2593	0.9948228972
2594	0.994709778
2595	0.9944996478
2596	0.9943477606
2597	0.9942373163
2598	0.9940461091
2599	0.9939109637
2600	0.9937728383
2601	0.9937286344
2602	0.9936732012
2603	0.9935862037
2604	0.9934048407
2605	0.9932752974
2606	0.9932159401
2607	0.9931017031
2608	0.9929936577
2609	0.9923679859
2610	0.992321701
2611	0.9922792757
2612	0.992099165
2613	0.9920308634
2614	0.9919151003
2615	0.991810352
2616	0.9917267463
2617	0.9916487375
2618	0.9915231167
2619	0.9914802922
2620	0.9913164206
2621	0.9912555696
2622	0.9911384422
2623	0.9910577594
2624	0.9909577303
2625	0.9908993086
2626	0.9906677061
2627	0.9905536981
2628	0.9904374291
2629	0.9903111014
2630	0.9902605747
2631	0.9901138403
2632	0.9899827679
2633	0.9898962025
2634	0.9898410642
2635	0.9897446971
2636	0.9896426761
2637	0.989562716
2638	0.9894611391
2639	0.9893250268
2640	0.9892548076
2641	0.9891386266
2642	0.9890399881
2643	0.9889005392
2644	0.9887985884
2645	0.9886590963
2646	0.9885049812
2647	0.9883945109
2648	0.9883130868
2649	0.9881586306
2650	0.9880589185
2651	0.9879166521
2652	0.9876764193
2653	0.9874831518
2654	0.9873344554
2655	0.9872135117
2656	0.987081396
2657	0.986992311
2658	0.9868417026
2659	0.9867744617
2660	0.9866988532
2661	0.9866156014
2662	0.9865239183
2663	0.9863642225
2664	0.9862077282
2665	0.9861220316
2666	0.9859308115
2667	0.9858645355
2668	0.9858017329
2669	0.9856911588
2670	0.9856172316
2671	0.9854907657
2672	0.9853495153
2673	0.9852406161
2674	0.9851450847
2675	0.985071493
2676	0.9848827907
2677	0.9848291235
2678	0.9846607212
2679	0.9843841512
2680	0.9843289058
2681	0.9842172843
2682	0.9840532532
2683	0.9838345958
2684	0.983674457
2685	0.9834413005
2686	0.9833278528
2687	0.9831738166
2688	0.9830952241
2689	0.9830069269
2690	0.9829228583
2691	0.9828251688
2692	0.9827423746
2693	0.9826693217
2694	0.982539477
2695	0.9822958243
2696	0.9821507849
2697	0.9820300548
2698	0.9819123503
2699	0.9818099607
2700	0.9817022536
2701	0.9815678559
2702	0.9812804217
2703	0.9811577135
2704	0.9809730038
2705	0.9808197058
2706	0.9806905877
2707	0.9805977995
2708	0.9804504196
2709	0.9803313909
2710	0.9801387299
2711	0.9800299229
2712	0.9799835548
2713	0.9799090426
2714	0.9798701354
2715	0.9793246566
2716	0.9792088381
2717	0.9791218412
2718	0.9789814514
2719	0.9789178148
2720	0.9788410189
2721	0.9787955964
2722	0.9778975692
2723	0.9778252586
2724	0.9777273227
2725	0.9775030375
2726	0.9774057322
2727	0.9772957145
2728	0.9772103068
2729	0.977132006
2730	0.9770132965
2731	0.9769107196
2732	0.976810722
2733	0.9767418714
2734	0.9766656646
2735	0.9765892376
2736	0.9765217621
2737	0.9764793864
2738	0.976385536
2739	0.9762146246
2740	0.9761059447
2741	0.975963789
2742	0.975856509
2743	0.9757236984
2744	0.9756449945
2745	0.9754687981
2746	0.9752719334
2747	0.9752110417
2748	0.9751502519
2749	0.9750166558
2750	0.9748890467
2751	0.9748353581
2752	0.9746396914
2753	0.9744940643
2754	0.9743183594
2755	0.9741729321
2756	0.9740511541
2757	0.9739789877
2758	0.9738068193
2759	0.9737217885
2760	0.9736571489
2761	0.9735868848
2762	0.9734334591
2763	0.9733835163
2764	0.9732292179
2765	0.9731281476
2766	0.9729282086
2767	0.9728614496
2768	0.9727257658
2769	0.9726417779
2770	0.9725239611
2771	0.9724264251
2772	0.9723746803
2773	0.9723270713
2774	0.9722169661
2775	0.9721254281
2776	0.9719948938
2777	0.9719445845
2778	0.9717903688
2779	0.9714959389
2780	0.9713783526
2781	0.9712342251
2782	0.9711081077
2783	0.9709963171
2784	0.9709251655
2785	0.9708194671
2786	0.9706646927
2787	0.9705334467
2788	0.9704252389
2789	0.9703189075
2790	0.9702417617
2791	0.9701369607
2792	0.9700334775
2793	0.9698748012
2794	0.9697699328
2795	0.9695667032
2796	0.9694754978
2797	0.9693813245
2798	0.9692993873
2799	0.9691750064
2800	0.9691183865
2801	0.9690244753
2802	0.9688614149
2803	0.9688084137
2804	0.9687023268
2805	0.9686166029
2806	0.9684778408
2807	0.9683339293
2808	0.9681913673
2809	0.968058364
2810	0.9679660364
2811	0.967917857
2812	0.9678576523
2813	0.9677333991
2814	0.9676738951
2815	0.9675687092
2816	0.9674074188
2817	0.9672866757
2818	0.9671453524
2819	0.9670949126
2820	0.9670107869
2821	0.9669581205
2822	0.966858149
2823	0.9667446257
2824	0.9666260759
2825	0.9665520965
2826	0.966440205
2827	0.9662799707
2828	0.9657039088
2829	0.9656441579
2830	0.9654974031
2831	0.965444811
2832	0.9653442792
2833	0.9653017032
2834	0.9651715896
2835	0.9648680781
2836	0.9647371434
2837	0.9645865995
2838	0.9639515113
2839	0.9638098428
2840	0.9637225294
2841	0.963663641
2842	0.963499435
2843	0.9633985227
2844	0.9632978322
2845	0.9631818517
2846	0.9630921547
2847	0.962970492
2848	0.9628715059
2849	0.962740444
2850	0.9626328447
2851	0.9625373592
2852	0.9624621785
2853	0.9623736788
2854	0.9622798404
2855	0.9621932348
2856	0.9620694716
2857	0.9619795624
2858	0.9619323733
2859	0.9618034752
2860	0.9617282851
2861	0.9616218415
2862	0.9615384875
2863	0.9614650599
2864	0.9613921905
2865	0.961311216
2866	0.9612588396
2867	0.9611612793
2868	0.9610155754
2869	0.9609163784
2870	0.9607483733
2871	0.9606745145
2872	0.9604183655
2873	0.9603539551
2874	0.9603152128
2875	0.9602746689
2876	0.9601454334
2877	0.9600193442
2878	0.9599009878
2879	0.9598404514
2880	0.9597185141
2881	0.9596405841
2882	0.9595888769
2883	0.9594743927
2884	0.9588914383
2885	0.958730114
2886	0.9585718862
2887	0.9584648618
2888	0.9584270213
2889	0.9583196034
2890	0.9582439411
2891	0.9581762889
2892	0.9580725205
2893	0.9579990598
2894	0.9579584925
2895	0.9578733742
2896	0.9577711428
2897	0.9576974663
2898	0.9575806627
2899	0.9574931841
2900	0.9573970812
2901	0.9573136441
2902	0.9572155486
2903	0.9571123976
2904	0.9570483854
2905	0.9569351954
2906	0.9568577385
2907	0.9567744282
2908	0.9567096955
2909	0.9566435369
2910	0.9565206099
2911	0.9564341225
2912	0.9563885098
2913	0.9563101674
2914	0.9562658432
2915	0.9561335083
2916	0.9560206095
2917	0.9558493785
2918	0.9557360877
2919	0.9555984263
2920	0.9555066665
2921	0.9554213547
2922	0.9552154973
2923	0.9551332434
2924	0.9550201032
2925	0.9549222845
2926	0.9548552886
2927	0.9547954695
2928	0.9545715056
2929	0.9544536046
2930	0.9543578001
2931	0.9542092407
2932	0.9540899631
2933	0.9539312982
2934	0.9538953254
2935	0.9536964185
2936	0.9535009407
2937	0.953387818
2938	0.9533089191
2939	0.9531633752
2940	0.953100699
2941	0.9530118237
2942	0.9529450329
2943	0.9528066709
2944	0.9526626634
2945	0.9524531048
2946	0.9523411516
2947	0.952270822
2948	0.9521936179
2949	0.9521573837
2950	0.9520433888
2951	0.9519257473
2952	0.9518318633
2953	0.9516981478
2954	0.9516354344
2955	0.9515578653
2956	0.9515109704
2957	0.9513530207
2958	0.9512707456
2959	0.9511518299
2960	0.9510162908
2961	0.9508495265
2962	0.9507414034
2963	0.9506508563
2964	0.9504477982
2965	0.9503682581
2966	0.9502816911
2967	0.9501842688
2968	0.9500245648
2969	0.9499125528
2970	0.9497726503
2971	0.9496667078
2972	0.9495845864
2973	0.9494999232
2974	0.9494008484
2975	0.9492706879
2976	0.9492166375
2977	0.9491105045
2978	0.9489735613
2979	0.9488656169
2980	0.9487470489
2981	0.948620206
2982	0.9485413406
2983	0.9484538105
2984	0.9483584983
2985	0.9482273974
2986	0.9481474214
2987	0.9479142736
2988	0.9477883805
2989	0.9477353247
2990	0.9476405592
2991	0.9475616504
2992	0.9474749767
2993	0.9473453121
2994	0.9472831525
2995	0.9472055354
2996	0.9471169143
2997	0.9469900693
2998	0.9468988482
2999	0.9468238934
3000	0.9465959404
3001	0.9465164581
3002	0.9464658628
3003	0.9463990298
3004	0.9462813958
3005	0.9461525844
3006	0.9461168894
3007	0.9460297339
3008	0.9458379737
3009	0.9457561931
3010	0.9452878142
3011	0.9452226927
3012	0.9451259825
3013	0.945057697
3014	0.9449865074
3015	0.9448822916
3016	0.9446977899
3017	0.944630119
3018	0.9445331809
3019	0.9444778171
3020	0.944364446
3021	0.9442569423
3022	0.9441707511
3023	0.9440613432
3024	0.943915505
3025	0.9438793172
3026	0.9437910445
3027	0.9436444511
3028	0.9435533367
3029	0.9434764621
3030	0.9433285061
3031	0.943274277
3032	0.9431485462
3033	0.9430803821
3034	0.942975981
3035	0.9429159801
3036	0.9428148617
3037	0.9427018064
3038	0.9425837514
3039	0.9425204765
3040	0.9424824441
3041	0.9424046447
3042	0.942318907
3043	0.9422428726
3044	0.9421240186
3045	0.9420513241
3046	0.9419712324
3047	0.9418733444
3048	0.9417729213
3049	0.9416954642
3050	0.9416146182
3051	0.9415608448
3052	0.9414741538
3053	0.9410410571
3054	0.9409882197
3055	0.9408982618
3056	0.9408172236
3057	0.9407182998
3058	0.9405774883
3059	0.9404421937
3060	0.9403955885
3061	0.9403197965
3062	0.9401738946
3063	0.9401029986
3064	0.9399761026
3065	0.93988568
3066	0.9398066943
3067	0.9397202618
3068	0.9395927515
3069	0.9395006024
3070	0.9394044095
3071	0.9392380084
3072	0.939086216
3073	0.9389814504
3074	0.9388583148
3075	0.9387411474
3076	0.9386949094
3077	0.9386607226
3078	0.9386027585
3079	0.9384854368
3080	0.9383252132
3081	0.9381894058
3082	0.9381331475
3083	0.9379497611
3084	0.9379087714
3085	0.9378424599
3086	0.9377293551
3087	0.9376717309
3088	0.9376247846
3089	0.9374982827
3090	0.9374207045
3091	0.9373427386
3092	0.9372287154
3093	0.9371514363
3094	0.9370052476
3095	0.9369400206
3096	0.9368608804
3097	0.9368088103
3098	0.9366916326
3099	0.9365983821
3100	0.9365214284
3101	0.936397325
3102	0.9360171163
3103	0.9359188048
3104	0.9358809048
3105	0.9356382503
3106	0.9355523648
3107	0.9354597467
3108	0.9353736535
3109	0.9352615638
3110	0.9351574661
3111	0.9350519621
3112	0.9349340727
3113	0.9348679623
3114	0.9348172133
3115	0.9347222226
3116	0.9345835541
3117	0.9345559368
3118	0.9345150746
3119	0.9344042917
3120	0.9343010274
3121	0.9342096977
3122	0.9341197874
3123	0.9340674546
3124	0.9339399409
3125	0.9338707908
3126	0.9336702904
3127	0.933596674
3128	0.9334881402
3129	0.9334040355
3130	0.9332929597
3131	0.9331641988
3132	0.9331166143
3133	0.9330507568
3134	0.9329490151
3135	0.9328998633
3136	0.9327807551
3137	0.9326918452
3138	0.9325470313
3139	0.9324146996
3140	0.932301464
3141	0.9321794371
3142	0.9320560835
3143	0.9319188035
3144	0.9316052156
3145	0.9315401377
3146	0.9314490522
3147	0.9313332433
3148	0.9312457531
3149	0.9311738962
3150	0.931107099
3151	0.9310611672
3152	0.9309414007
3153	0.9308740809
3154	0.9307669978
3155	0.9306933718
